match_id,season,team,batsman,runs,balls_faced,fours,sixes,dismissed,strike_rate
228,2019,Kolkata Knight Riders,Venkatesh Iyer,51,52,5,4,False,98.08
228,2019,Kolkata Knight Riders,Andre Russell,45,51,5,5,False,88.24
228,2019,Kolkata Knight Riders,Nitish Rana,44,59,7,1,True,74.58
228,2019,Sunrisers Hyderabad,Kane Williamson,20,27,3,1,True,74.07
228,2019,Sunrisers Hyderabad,Abhishek Sharma,47,68,4,2,True,69.12
228,2019,Sunrisers Hyderabad,Rahul Tripathi,16,31,2,1,True,51.61
228,2019,Sunrisers Hyderabad,Nicholas Pooran,28,28,4,1,True,100.0
229,2019,Mumbai Indians,Rohit Sharma,57,57,5,6,True,100.0
229,2019,Mumbai Indians,Ishan Kishan,38,49,4,2,True,77.55
229,2019,Mumbai Indians,Suryakumar Yadav,64,86,7,4,False,74.42
229,2019,Mumbai Indians,Hardik Pandya,27,27,2,2,False,100.0
229,2019,Delhi Capitals,David Warner,25,25,4,1,True,100.0
229,2019,Delhi Capitals,Prithvi Shaw,42,53,7,3,True,79.25
229,2019,Delhi Capitals,Rishabh Pant,56,66,5,3,True,84.85
229,2019,Delhi Capitals,Axar Patel,41,41,7,4,True,100.0
230,2019,Rajasthan Royals,Jos Buttler,51,62,8,3,True,82.26
230,2019,Rajasthan Royals,Sanju Samson,48,56,6,5,False,85.71
230,2019,Rajasthan Royals,Yashasvi Jaiswal,46,52,6,4,True,88.46
230,2019,Rajasthan Royals,Devdutt Padikkal,59,61,9,3,True,96.72
230,2019,Kolkata Knight Riders,Shreyas Iyer,44,44,4,2,True,100.0
230,2019,Kolkata Knight Riders,Venkatesh Iyer,61,71,5,6,True,85.92
230,2019,Kolkata Knight Riders,Andre Russell,47,47,7,2,True,100.0
230,2019,Kolkata Knight Riders,Nitish Rana,10,13,1,0,True,76.92
231,2019,Royal Challengers Bangalore,Virat Kohli,28,47,2,1,True,59.57
231,2019,Royal Challengers Bangalore,Faf du Plessis,12,14,1,0,False,85.71
231,2019,Royal Challengers Bangalore,Glenn Maxwell,35,47,3,3,False,74.47
231,2019,Royal Challengers Bangalore,Dinesh Karthik,41,56,5,1,True,73.21
231,2019,Chennai Super Kings,MS Dhoni,0,0,0,0,True,0.0
231,2019,Chennai Super Kings,Ruturaj Gaikwad,43,53,6,4,False,81.13
231,2019,Chennai Super Kings,Devon Conway,57,57,5,4,True,100.0
231,2019,Chennai Super Kings,Ambati Rayudu,39,63,4,2,False,61.9
232,2019,Sunrisers Hyderabad,Kane Williamson,51,64,5,5,True,79.69
232,2019,Sunrisers Hyderabad,Abhishek Sharma,62,78,7,7,True,79.49
232,2019,Sunrisers Hyderabad,Rahul Tripathi,34,34,5,3,True,100.0
232,2019,Sunrisers Hyderabad,Nicholas Pooran,9,17,1,1,True,52.94
232,2019,Punjab Kings,Shikhar Dhawan,32,37,3,2,True,86.49
232,2019,Punjab Kings,Jonny Bairstow,26,27,3,1,True,96.3
232,2019,Punjab Kings,Liam Livingstone,41,41,6,1,True,100.0
232,2019,Punjab Kings,Sam Curran,63,73,7,5,False,86.3
233,2019,Punjab Kings,Shikhar Dhawan,39,41,4,2,True,95.12
233,2019,Punjab Kings,Jonny Bairstow,56,60,10,5,True,93.33
233,2019,Punjab Kings,Liam Livingstone,33,33,3,2,True,100.0
233,2019,Punjab Kings,Sam Curran,65,89,7,3,True,73.03
233,2019,Rajasthan Royals,Jos Buttler,8,8,0,0,False,100.0
233,2019,Rajasthan Royals,Sanju Samson,5,5,0,0,True,100.0
233,2019,Rajasthan Royals,Yashasvi Jaiswal,38,73,6,3,True,52.05
233,2019,Rajasthan Royals,Devdutt Padikkal,67,81,5,5,False,82.72
234,2019,Delhi Capitals,David Warner,48,78,7,5,False,61.54
234,2019,Delhi Capitals,Prithvi Shaw,16,34,2,1,False,47.06
234,2019,Delhi Capitals,Rishabh Pant,45,50,5,5,True,90.0
234,2019,Delhi Capitals,Axar Patel,64,77,7,4,False,83.12
234,2019,Mumbai Indians,Rohit Sharma,60,74,6,4,False,81.08
234,2019,Mumbai Indians,Ishan Kishan,53,61,8,6,True,86.89
234,2019,Mumbai Indians,Suryakumar Yadav,32,32,5,1,True,100.0
234,2019,Mumbai Indians,Hardik Pandya,16,16,1,1,False,100.0
235,2019,Royal Challengers Bangalore,Virat Kohli,41,41,7,2,True,100.0
235,2019,Royal Challengers Bangalore,Faf du Plessis,47,47,6,4,False,100.0
235,2019,Royal Challengers Bangalore,Glenn Maxwell,23,27,2,2,True,85.19
235,2019,Royal Challengers Bangalore,Dinesh Karthik,78,96,11,8,True,81.25
235,2019,Chennai Super Kings,MS Dhoni,16,16,2,1,True,100.0
235,2019,Chennai Super Kings,Ruturaj Gaikwad,35,47,5,1,True,74.47
235,2019,Chennai Super Kings,Devon Conway,34,71,3,2,True,47.89
235,2019,Chennai Super Kings,Ambati Rayudu,26,28,3,1,True,92.86
236,2019,Sunrisers Hyderabad,Kane Williamson,53,59,9,1,True,89.83
236,2019,Sunrisers Hyderabad,Abhishek Sharma,40,67,5,2,True,59.7
236,2019,Sunrisers Hyderabad,Rahul Tripathi,20,21,2,1,True,95.24
236,2019,Sunrisers Hyderabad,Nicholas Pooran,62,72,9,5,True,86.11
236,2019,Kolkata Knight Riders,Shreyas Iyer,0,0,0,0,True,0.0
236,2019,Kolkata Knight Riders,Venkatesh Iyer,27,37,2,1,True,72.97
236,2019,Kolkata Knight Riders,Andre Russell,37,51,3,1,True,72.55
236,2019,Kolkata Knight Riders,Nitish Rana,57,76,9,6,True,75.0
237,2019,Mumbai Indians,Rohit Sharma,28,28,4,2,True,100.0
237,2019,Mumbai Indians,Ishan Kishan,32,38,2,2,True,84.21
237,2019,Mumbai Indians,Suryakumar Yadav,53,54,8,3,True,98.15
237,2019,Mumbai Indians,Hardik Pandya,71,76,11,8,True,93.42
237,2019,Kolkata Knight Riders,Shreyas Iyer,29,29,4,3,True,100.0
237,2019,Kolkata Knight Riders,Venkatesh Iyer,27,27,3,1,True,100.0
237,2019,Kolkata Knight Riders,Andre Russell,63,77,6,5,True,81.82
237,2019,Kolkata Knight Riders,Nitish Rana,24,48,2,2,False,50.0
238,2019,Chennai Super Kings,MS Dhoni,29,35,3,2,True,82.86
238,2019,Chennai Super Kings,Ruturaj Gaikwad,54,73,5,5,True,73.97
238,2019,Chennai Super Kings,Devon Conway,16,16,2,1,True,100.0
238,2019,Chennai Super Kings,Ambati Rayudu,49,49,6,4,True,100.0
238,2019,Rajasthan Royals,Jos Buttler,48,72,4,5,False,66.67
238,2019,Rajasthan Royals,Sanju Samson,33,33,3,3,True,100.0
238,2019,Rajasthan Royals,Yashasvi Jaiswal,43,46,5,2,True,93.48
238,2019,Rajasthan Royals,Devdutt Padikkal,43,43,5,1,True,100.0
239,2019,Punjab Kings,Shikhar Dhawan,45,47,3,4,True,95.74
239,2019,Punjab Kings,Jonny Bairstow,45,48,6,1,True,93.75
239,2019,Punjab Kings,Liam Livingstone,25,25,2,2,True,100.0
239,2019,Punjab Kings,Sam Curran,74,93,12,2,True,79.57
239,2019,Delhi Capitals,David Warner,27,58,2,2,True,46.55
239,2019,Delhi Capitals,Prithvi Shaw,37,40,3,2,True,92.5
239,2019,Delhi Capitals,Rishabh Pant,30,33,2,2,False,90.91
239,2019,Delhi Capitals,Axar Patel,50,56,5,2,True,89.29
240,2019,Royal Challengers Bangalore,Virat Kohli,52,52,6,2,False,100.0
240,2019,Royal Challengers Bangalore,Faf du Plessis,29,29,2,3,True,100.0
240,2019,Royal Challengers Bangalore,Glenn Maxwell,66,83,7,3,True,79.52
240,2019,Royal Challengers Bangalore,Dinesh Karthik,57,82,5,2,True,69.51
240,2019,Sunrisers Hyderabad,Kane Williamson,30,30,4,3,True,100.0
240,2019,Sunrisers Hyderabad,Abhishek Sharma,36,46,4,2,True,78.26
240,2019,Sunrisers Hyderabad,Rahul Tripathi,47,55,7,3,True,85.45
240,2019,Sunrisers Hyderabad,Nicholas Pooran,69,69,5,6,True,100.0
241,2019,Kolkata Knight Riders,Shreyas Iyer,51,51,8,2,True,100.0
241,2019,Kolkata Knight Riders,Venkatesh Iyer,57,82,5,3,True,69.51
241,2019,Kolkata Knight Riders,Andre Russell,45,55,4,3,True,81.82
241,2019,Kolkata Knight Riders,Nitish Rana,33,33,5,3,True,100.0
241,2019,Chennai Super Kings,MS Dhoni,52,75,4,5,True,69.33
241,2019,Chennai Super Kings,Ruturaj Gaikwad,24,47,3,1,True,51.06
241,2019,Chennai Super Kings,Devon Conway,43,57,5,2,False,75.44
241,2019,Chennai Super Kings,Ambati Rayudu,55,66,5,4,True,83.33
242,2019,Punjab Kings,Shikhar Dhawan,31,31,5,2,True,100.0
242,2019,Punjab Kings,Jonny Bairstow,50,54,7,3,True,92.59
242,2019,Punjab Kings,Liam Livingstone,44,51,5,2,True,86.27
242,2019,Punjab Kings,Sam Curran,27,43,2,2,True,62.79
242,2019,Sunrisers Hyderabad,Kane Williamson,33,48,2,3,True,68.75
242,2019,Sunrisers Hyderabad,Abhishek Sharma,66,90,8,3,False,73.33
242,2019,Sunrisers Hyderabad,Rahul Tripathi,43,65,5,1,True,66.15
242,2019,Sunrisers Hyderabad,Nicholas Pooran,16,16,2,1,True,100.0
243,2019,Royal Challengers Bangalore,Virat Kohli,79,88,10,5,True,89.77
243,2019,Royal Challengers Bangalore,Faf du Plessis,45,63,5,2,True,71.43
243,2019,Royal Challengers Bangalore,Glenn Maxwell,46,60,7,4,True,76.67
243,2019,Royal Challengers Bangalore,Dinesh Karthik,28,45,3,1,True,62.22
243,2019,Rajasthan Royals,Jos Buttler,50,71,5,4,True,70.42
243,2019,Rajasthan Royals,Sanju Samson,70,84,7,4,False,83.33
243,2019,Rajasthan Royals,Yashasvi Jaiswal,16,16,1,1,True,100.0
243,2019,Rajasthan Royals,Devdutt Padikkal,46,69,7,3,True,66.67
244,2019,Delhi Capitals,David Warner,32,32,4,1,True,100.0
244,2019,Delhi Capitals,Prithvi Shaw,53,69,8,4,True,76.81
244,2019,Delhi Capitals,Rishabh Pant,60,89,5,5,True,67.42
244,2019,Delhi Capitals,Axar Patel,41,41,5,1,True,100.0
244,2019,Mumbai Indians,Rohit Sharma,39,54,7,1,True,72.22
244,2019,Mumbai Indians,Ishan Kishan,35,47,3,1,True,74.47
244,2019,Mumbai Indians,Suryakumar Yadav,58,83,6,4,False,69.88
244,2019,Mumbai Indians,Hardik Pandya,34,50,6,3,True,68.0
245,2019,Punjab Kings,Shikhar Dhawan,42,42,4,3,True,100.0
245,2019,Punjab Kings,Jonny Bairstow,29,40,4,3,True,72.5
245,2019,Punjab Kings,Liam Livingstone,25,29,4,1,True,86.21
245,2019,Punjab Kings,Sam Curran,28,28,4,2,False,100.0
245,2019,Chennai Super Kings,MS Dhoni,99,112,14,10,False,88.39
245,2019,Chennai Super Kings,Ruturaj Gaikwad,40,40,6,4,True,100.0
245,2019,Chennai Super Kings,Devon Conway,60,67,7,1,True,89.55
245,2019,Chennai Super Kings,Ambati Rayudu,34,34,4,3,True,100.0
246,2019,Mumbai Indians,Rohit Sharma,35,42,2,1,True,83.33
246,2019,Mumbai Indians,Ishan Kishan,21,21,2,1,True,100.0
246,2019,Mumbai Indians,Suryakumar Yadav,39,44,5,2,True,88.64
246,2019,Mumbai Indians,Hardik Pandya,32,50,4,3,False,64.0
246,2019,Royal Challengers Bangalore,Virat Kohli,28,36,4,1,False,77.78
246,2019,Royal Challengers Bangalore,Faf du Plessis,0,7,0,0,True,0.0
246,2019,Royal Challengers Bangalore,Glenn Maxwell,8,8,1,0,True,100.0
246,2019,Royal Challengers Bangalore,Dinesh Karthik,42,42,7,2,False,100.0
247,2019,Delhi Capitals,David Warner,48,58,7,3,False,82.76
247,2019,Delhi Capitals,Prithvi Shaw,37,37,6,3,False,100.0
247,2019,Delhi Capitals,Rishabh Pant,51,65,8,2,True,78.46
247,2019,Delhi Capitals,Axar Patel,67,78,6,2,True,85.9
247,2019,Kolkata Knight Riders,Shreyas Iyer,17,27,1,2,False,62.96
247,2019,Kolkata Knight Riders,Venkatesh Iyer,40,50,6,1,False,80.0
247,2019,Kolkata Knight Riders,Andre Russell,43,47,5,4,False,91.49
247,2019,Kolkata Knight Riders,Nitish Rana,64,64,10,2,False,100.0
248,2019,Rajasthan Royals,Jos Buttler,34,34,4,1,True,100.0
248,2019,Rajasthan Royals,Sanju Samson,55,91,6,4,False,60.44
248,2019,Rajasthan Royals,Yashasvi Jaiswal,54,54,4,1,True,100.0
248,2019,Rajasthan Royals,Devdutt Padikkal,47,47,7,2,True,100.0
248,2019,Sunrisers Hyderabad,Kane Williamson,25,47,3,2,False,53.19
248,2019,Sunrisers Hyderabad,Abhishek Sharma,35,35,3,1,True,100.0
248,2019,Sunrisers Hyderabad,Rahul Tripathi,52,68,7,5,True,76.47
248,2019,Sunrisers Hyderabad,Nicholas Pooran,27,27,2,1,True,100.0
249,2019,Kolkata Knight Riders,Shreyas Iyer,69,92,7,6,True,75.0
249,2019,Kolkata Knight Riders,Venkatesh Iyer,70,86,9,7,True,81.4
249,2019,Kolkata Knight Riders,Andre Russell,70,104,10,7,True,67.31
249,2019,Kolkata Knight Riders,Nitish Rana,33,48,3,2,True,68.75
249,2019,Mumbai Indians,Rohit Sharma,33,38,2,1,True,86.84
249,2019,Mumbai Indians,Ishan Kishan,71,85,7,8,False,83.53
249,2019,Mumbai Indians,Suryakumar Yadav,38,43,5,3,False,88.37
249,2019,Mumbai Indians,Hardik Pandya,49,60,5,2,True,81.67
250,2019,Chennai Super Kings,MS Dhoni,41,41,4,3,True,100.0
250,2019,Chennai Super Kings,Ruturaj Gaikwad,54,67,4,2,False,80.6
250,2019,Chennai Super Kings,Devon Conway,29,36,3,1,True,80.56
250,2019,Chennai Super Kings,Ambati Rayudu,22,34,2,2,True,64.71
250,2019,Rajasthan Royals,Jos Buttler,29,29,4,1,True,100.0
250,2019,Rajasthan Royals,Sanju Samson,36,37,5,1,True,97.3
250,2019,Rajasthan Royals,Yashasvi Jaiswal,57,77,8,3,True,74.03
250,2019,Rajasthan Royals,Devdutt Padikkal,28,59,4,1,True,47.46
251,2019,Delhi Capitals,David Warner,18,18,1,1,True,100.0
251,2019,Delhi Capitals,Prithvi Shaw,24,34,3,2,True,70.59
251,2019,Delhi Capitals,Rishabh Pant,46,56,4,3,False,82.14
251,2019,Delhi Capitals,Axar Patel,44,59,4,4,True,74.58
251,2019,Royal Challengers Bangalore,Virat Kohli,35,35,5,3,True,100.0
251,2019,Royal Challengers Bangalore,Faf du Plessis,52,58,8,3,False,89.66
251,2019,Royal Challengers Bangalore,Glenn Maxwell,59,81,5,5,False,72.84
251,2019,Royal Challengers Bangalore,Dinesh Karthik,71,81,7,5,True,87.65
252,2019,Punjab Kings,Shikhar Dhawan,64,78,9,5,True,82.05
252,2019,Punjab Kings,Jonny Bairstow,6,8,0,0,True,75.0
252,2019,Punjab Kings,Liam Livingstone,24,28,2,1,False,85.71
252,2019,Punjab Kings,Sam Curran,74,95,8,6,True,77.89
252,2019,Sunrisers Hyderabad,Kane Williamson,42,43,4,2,False,97.67
252,2019,Sunrisers Hyderabad,Abhishek Sharma,32,32,4,3,True,100.0
252,2019,Sunrisers Hyderabad,Rahul Tripathi,54,69,5,3,True,78.26
252,2019,Sunrisers Hyderabad,Nicholas Pooran,62,62,8,4,True,100.0
253,2020,Rajasthan Royals,Jos Buttler,45,45,7,2,False,100.0
253,2020,Rajasthan Royals,Sanju Samson,25,25,2,1,True,100.0
253,2020,Rajasthan Royals,Yashasvi Jaiswal,62,62,5,6,False,100.0
253,2020,Rajasthan Royals,Devdutt Padikkal,65,77,6,2,True,84.42
253,2020,Sunrisers Hyderabad,Kane Williamson,46,49,4,4,False,93.88
253,2020,Sunrisers Hyderabad,Abhishek Sharma,40,40,5,1,True,100.0
253,2020,Sunrisers Hyderabad,Rahul Tripathi,50,56,8,4,True,89.29
253,2020,Sunrisers Hyderabad,Nicholas Pooran,20,37,2,1,False,54.05
254,2020,Kolkata Knight Riders,Shreyas Iyer,54,54,6,1,True,100.0
254,2020,Kolkata Knight Riders,Venkatesh Iyer,42,42,4,2,True,100.0
254,2020,Kolkata Knight Riders,Andre Russell,49,60,8,2,True,81.67
254,2020,Kolkata Knight Riders,Nitish Rana,49,67,4,5,False,73.13
254,2020,Punjab Kings,Shikhar Dhawan,24,24,3,1,True,100.0
254,2020,Punjab Kings,Jonny Bairstow,69,77,6,3,True,89.61
254,2020,Punjab Kings,Liam Livingstone,19,25,3,1,True,76.0
254,2020,Punjab Kings,Sam Curran,36,36,4,2,False,100.0
255,2020,Royal Challengers Bangalore,Virat Kohli,68,74,11,6,True,91.89
255,2020,Royal Challengers Bangalore,Faf du Plessis,38,54,5,3,True,70.37
255,2020,Royal Challengers Bangalore,Glenn Maxwell,51,74,8,2,True,68.92
255,2020,Royal Challengers Bangalore,Dinesh Karthik,34,34,5,3,True,100.0
255,2020,Delhi Capitals,David Warner,26,37,3,1,True,70.27
255,2020,Delhi Capitals,Prithvi Shaw,20,20,2,0,True,100.0
255,2020,Delhi Capitals,Rishabh Pant,22,44,3,2,True,50.0
255,2020,Delhi Capitals,Axar Patel,21,27,3,2,True,77.78
256,2020,Chennai Super Kings,MS Dhoni,43,43,7,3,True,100.0
256,2020,Chennai Super Kings,Ruturaj Gaikwad,57,72,4,3,False,79.17
256,2020,Chennai Super Kings,Devon Conway,25,38,3,0,True,65.79
256,2020,Chennai Super Kings,Ambati Rayudu,78,99,13,7,True,78.79
256,2020,Mumbai Indians,Rohit Sharma,12,38,2,0,True,31.58
256,2020,Mumbai Indians,Ishan Kishan,14,14,1,1,True,100.0
256,2020,Mumbai Indians,Suryakumar Yadav,44,54,4,3,True,81.48
256,2020,Mumbai Indians,Hardik Pandya,38,53,4,2,True,71.7
257,2020,Chennai Super Kings,MS Dhoni,28,43,3,1,True,65.12
257,2020,Chennai Super Kings,Ruturaj Gaikwad,37,50,6,3,True,74.0
257,2020,Chennai Super Kings,Devon Conway,19,19,2,1,False,100.0
257,2020,Chennai Super Kings,Ambati Rayudu,63,89,5,4,True,70.79
257,2020,Kolkata Knight Riders,Shreyas Iyer,72,107,8,4,True,67.29
257,2020,Kolkata Knight Riders,Venkatesh Iyer,62,73,10,2,True,84.93
257,2020,Kolkata Knight Riders,Andre Russell,52,69,6,5,True,75.36
257,2020,Kolkata Knight Riders,Nitish Rana,60,71,8,2,True,84.51
258,2020,Delhi Capitals,David Warner,43,43,7,4,True,100.0
258,2020,Delhi Capitals,Prithvi Shaw,75,75,7,2,False,100.0
258,2020,Delhi Capitals,Rishabh Pant,42,45,5,3,True,93.33
258,2020,Delhi Capitals,Axar Patel,45,45,6,2,True,100.0
258,2020,Royal Challengers Bangalore,Virat Kohli,54,56,9,6,True,96.43
258,2020,Royal Challengers Bangalore,Faf du Plessis,11,11,1,0,False,100.0
258,2020,Royal Challengers Bangalore,Glenn Maxwell,54,67,8,4,True,80.6
258,2020,Royal Challengers Bangalore,Dinesh Karthik,62,62,5,7,False,100.0
259,2020,Punjab Kings,Shikhar Dhawan,57,74,7,4,True,77.03
259,2020,Punjab Kings,Jonny Bairstow,0,15,0,0,True,0.0
259,2020,Punjab Kings,Liam Livingstone,76,98,10,5,True,77.55
259,2020,Punjab Kings,Sam Curran,20,20,1,1,True,100.0
259,2020,Sunrisers Hyderabad,Kane Williamson,25,44,2,2,True,56.82
259,2020,Sunrisers Hyderabad,Abhishek Sharma,41,41,5,2,True,100.0
259,2020,Sunrisers Hyderabad,Rahul Tripathi,54,72,9,5,False,75.0
259,2020,Sunrisers Hyderabad,Nicholas Pooran,48,70,4,4,True,68.57
260,2020,Rajasthan Royals,Jos Buttler,73,85,6,5,True,85.88
260,2020,Rajasthan Royals,Sanju Samson,24,24,1,1,True,100.0
260,2020,Rajasthan Royals,Yashasvi Jaiswal,35,53,4,4,True,66.04
260,2020,Rajasthan Royals,Devdutt Padikkal,29,29,4,1,True,100.0
260,2020,Mumbai Indians,Rohit Sharma,37,46,5,2,True,80.43
260,2020,Mumbai Indians,Ishan Kishan,38,38,3,4,False,100.0
260,2020,Mumbai Indians,Suryakumar Yadav,15,15,2,0,True,100.0
260,2020,Mumbai Indians,Hardik Pandya,41,41,6,2,True,100.0
261,2020,Chennai Super Kings,MS Dhoni,25,26,3,1,True,96.15
261,2020,Chennai Super Kings,Ruturaj Gaikwad,61,87,5,6,True,70.11
261,2020,Chennai Super Kings,Devon Conway,32,32,2,2,True,100.0
261,2020,Chennai Super Kings,Ambati Rayudu,26,28,3,2,True,92.86
261,2020,Royal Challengers Bangalore,Virat Kohli,22,29,2,2,True,75.86
261,2020,Royal Challengers Bangalore,Faf du Plessis,19,29,1,1,True,65.52
261,2020,Royal Challengers Bangalore,Glenn Maxwell,23,23,3,1,False,100.0
261,2020,Royal Challengers Bangalore,Dinesh Karthik,32,32,2,2,True,100.0
262,2020,Sunrisers Hyderabad,Kane Williamson,10,10,1,0,True,100.0
262,2020,Sunrisers Hyderabad,Abhishek Sharma,21,40,2,2,True,52.5
262,2020,Sunrisers Hyderabad,Rahul Tripathi,22,22,2,0,True,100.0
262,2020,Sunrisers Hyderabad,Nicholas Pooran,23,23,2,2,True,100.0
262,2020,Mumbai Indians,Rohit Sharma,54,75,5,2,True,72.0
262,2020,Mumbai Indians,Ishan Kishan,47,59,7,5,True,79.66
262,2020,Mumbai Indians,Suryakumar Yadav,38,50,6,1,True,76.0
262,2020,Mumbai Indians,Hardik Pandya,22,22,2,2,True,100.0
263,2020,Rajasthan Royals,Jos Buttler,56,64,6,5,True,87.5
263,2020,Rajasthan Royals,Sanju Samson,29,45,4,3,True,64.44
263,2020,Rajasthan Royals,Yashasvi Jaiswal,37,37,3,1,False,100.0
263,2020,Rajasthan Royals,Devdutt Padikkal,86,111,12,5,True,77.48
263,2020,Kolkata Knight Riders,Shreyas Iyer,36,55,5,1,True,65.45
263,2020,Kolkata Knight Riders,Venkatesh Iyer,25,25,3,1,True,100.0
263,2020,Kolkata Knight Riders,Andre Russell,70,70,6,2,True,100.0
263,2020,Kolkata Knight Riders,Nitish Rana,51,57,4,5,True,89.47
264,2020,Delhi Capitals,David Warner,16,16,1,1,True,100.0
264,2020,Delhi Capitals,Prithvi Shaw,56,73,5,4,True,76.71
264,2020,Delhi Capitals,Rishabh Pant,24,39,3,2,True,61.54
264,2020,Delhi Capitals,Axar Patel,37,37,4,3,False,100.0
264,2020,Punjab Kings,Shikhar Dhawan,47,47,6,4,True,100.0
264,2020,Punjab Kings,Jonny Bairstow,44,44,3,1,True,100.0
264,2020,Punjab Kings,Liam Livingstone,62,63,9,6,False,98.41
264,2020,Punjab Kings,Sam Curran,44,47,4,2,True,93.62
265,2020,Kolkata Knight Riders,Shreyas Iyer,79,96,11,5,True,82.29
265,2020,Kolkata Knight Riders,Venkatesh Iyer,82,100,6,7,True,82.0
265,2020,Kolkata Knight Riders,Andre Russell,48,48,7,2,True,100.0
265,2020,Kolkata Knight Riders,Nitish Rana,41,41,6,3,True,100.0
265,2020,Sunrisers Hyderabad,Kane Williamson,51,72,5,5,True,70.83
265,2020,Sunrisers Hyderabad,Abhishek Sharma,46,57,4,4,False,80.7
265,2020,Sunrisers Hyderabad,Rahul Tripathi,65,75,6,3,True,86.67
265,2020,Sunrisers Hyderabad,Nicholas Pooran,33,33,5,1,True,100.0
266,2020,Rajasthan Royals,Jos Buttler,56,63,8,2,True,88.89
266,2020,Rajasthan Royals,Sanju Samson,42,52,7,4,True,80.77
266,2020,Rajasthan Royals,Yashasvi Jaiswal,51,51,5,5,False,100.0
266,2020,Rajasthan Royals,Devdutt Padikkal,25,51,2,2,True,49.02
266,2020,Royal Challengers Bangalore,Virat Kohli,23,28,3,2,False,82.14
266,2020,Royal Challengers Bangalore,Faf du Plessis,38,51,5,2,True,74.51
266,2020,Royal Challengers Bangalore,Glenn Maxwell,45,52,7,2,True,86.54
266,2020,Royal Challengers Bangalore,Dinesh Karthik,47,60,3,2,True,78.33
267,2020,Punjab Kings,Shikhar Dhawan,54,57,5,3,False,94.74
267,2020,Punjab Kings,Jonny Bairstow,66,77,8,4,False,85.71
267,2020,Punjab Kings,Liam Livingstone,48,79,7,5,True,60.76
267,2020,Punjab Kings,Sam Curran,51,86,9,5,False,59.3
267,2020,Mumbai Indians,Rohit Sharma,13,28,1,1,True,46.43
267,2020,Mumbai Indians,Ishan Kishan,31,43,4,2,True,72.09
267,2020,Mumbai Indians,Suryakumar Yadav,50,83,6,3,True,60.24
267,2020,Mumbai Indians,Hardik Pandya,74,80,9,5,True,92.5
268,2020,Chennai Super Kings,MS Dhoni,55,55,8,3,True,100.0
268,2020,Chennai Super Kings,Ruturaj Gaikwad,27,33,2,1,True,81.82
268,2020,Chennai Super Kings,Devon Conway,37,42,3,4,True,88.1
268,2020,Chennai Super Kings,Ambati Rayudu,26,46,3,2,True,56.52
268,2020,Delhi Capitals,David Warner,8,33,1,0,False,24.24
268,2020,Delhi Capitals,Prithvi Shaw,68,68,11,3,True,100.0
268,2020,Delhi Capitals,Rishabh Pant,5,5,0,0,False,100.0
268,2020,Delhi Capitals,Axar Patel,23,38,2,1,True,60.53
269,2020,Mumbai Indians,Rohit Sharma,49,53,8,2,True,92.45
269,2020,Mumbai Indians,Ishan Kishan,69,79,7,2,True,87.34
269,2020,Mumbai Indians,Suryakumar Yadav,37,49,4,4,True,75.51
269,2020,Mumbai Indians,Hardik Pandya,48,74,8,4,False,64.86
269,2020,Royal Challengers Bangalore,Virat Kohli,71,80,6,4,True,88.75
269,2020,Royal Challengers Bangalore,Faf du Plessis,31,42,3,2,True,73.81
269,2020,Royal Challengers Bangalore,Glenn Maxwell,50,52,4,2,True,96.15
269,2020,Royal Challengers Bangalore,Dinesh Karthik,68,68,6,8,True,100.0
270,2020,Kolkata Knight Riders,Shreyas Iyer,13,24,1,0,True,54.17
270,2020,Kolkata Knight Riders,Venkatesh Iyer,69,79,7,4,True,87.34
270,2020,Kolkata Knight Riders,Andre Russell,47,74,5,4,True,63.51
270,2020,Kolkata Knight Riders,Nitish Rana,56,56,8,5,True,100.0
270,2020,Delhi Capitals,David Warner,53,53,8,3,True,100.0
270,2020,Delhi Capitals,Prithvi Shaw,58,74,9,4,False,78.38
270,2020,Delhi Capitals,Rishabh Pant,51,56,4,3,True,91.07
270,2020,Delhi Capitals,Axar Patel,60,68,5,3,False,88.24
271,2020,Chennai Super Kings,MS Dhoni,42,42,6,1,False,100.0
271,2020,Chennai Super Kings,Ruturaj Gaikwad,46,55,5,3,False,83.64
271,2020,Chennai Super Kings,Devon Conway,29,41,5,3,True,70.73
271,2020,Chennai Super Kings,Ambati Rayudu,41,41,5,3,True,100.0
271,2020,Sunrisers Hyderabad,Kane Williamson,59,64,8,4,True,92.19
271,2020,Sunrisers Hyderabad,Abhishek Sharma,56,71,9,5,True,78.87
271,2020,Sunrisers Hyderabad,Rahul Tripathi,71,83,12,2,True,85.54
271,2020,Sunrisers Hyderabad,Nicholas Pooran,46,64,4,1,True,71.88
272,2020,Punjab Kings,Shikhar Dhawan,41,60,4,4,False,68.33
272,2020,Punjab Kings,Jonny Bairstow,54,68,7,4,True,79.41
272,2020,Punjab Kings,Liam Livingstone,20,35,2,1,True,57.14
272,2020,Punjab Kings,Sam Curran,60,64,8,2,False,93.75
272,2020,Rajasthan Royals,Jos Buttler,54,59,9,5,True,91.53
